832,330900699268	290,766892301805	235,432007412168	926,677246323501
302,332594266291	857,456204490949	537,548183985958	1044,59381958783
173,388891147618	973,044862484886	539,415630091945	858,226034293516
392,562201971833	724,855529334842	349,691498318526	884,072768306791
669,139672601640	471,620178406366	110,289134620790	808,834317390212
803,274426724640	324,018098929332	202,078672377232	898,254293517826
901,604655330752	319,313430462075	479,917980900510	1184,89934384784
671,026648104232	575,583255430200	502,415822889440	1181,31349610091
697,336090050852	448,008418320093	101,405087024920	807,259572723146
242,801755565705	877,929370005906	469,536223124133	882,144441299338
1256,47218165703	302,311340037202	556,521516999161	988,551063894480
759,964025215666	358,972917300825	267,952469280357	975,036903559815
1252,34940358019	390,597955282576	545,328536616019	903,106153259725
93,5830859764460	1045,79306065387	620,208674059155	915,788933784046
894,414125413253	351,594206895134	501,999705921002	1208,43526455066
432,439280780992	703,764778153352	409,327830380832	995,143237878991
1096,27440591866	653,195838585732	459,089052307707	534,825684472337
760,423601828343	709,906831575104	266,179092456665	441,010007048189
1080,68660392263	248,599106525509	383,088679444929	891,561372275991
750,367212991394	542,194924107775	542,787584643674	1235,50572626924
1239,99923368805	549,457034889479	548,243883924497	748,248569483405
837,622045439262	303,624110859750	363,163008151931	1068,04621008505
459,634875987728	679,078749002760	400,180817219799	1002,40321531257
954,858657795067	815,180645515146	457,761296856147	307,512682957964
315,788022359313	894,511402603085	426,518656521587	723,996821742270
679,111743263902	577,506196637522	512,825768686352	1192,66879061135
339,560727684289	788,106684630778	371,654022463364	831,892574666565
494,461052203533	945,675001108711	446,716943655383	511,219535606327
592,570923712743	855,488165596667	360,962767099253	450,449873621635
914,845767462500	312,283585894210	218,812434107013	811,376425857618
426,514591043209	707,317046225688	406,846752138151	988,557453422463
808,539452567502	616,284599933877	212,500868477068	514,719079598441
538,219570374249	645,760658424282	451,475847717508	1090,76733909742
840,079834741115	511,069503713897	164,469971303461	614,934824431892
1111,89301130263	606,444838109653	452,941797685787	589,165983914561
913,802120169302	951,293298964019	542,363066028459	168,019297255240
819,315930510044	408,454956996671	473,931385357899	1180,13808492313
430,684196574479	839,901990921464	349,939770641375	624,608039660023
990,562092911291	779,018287169975	453,804825636812	355,240902938738
1044,40982806016	370,724710644292	337,611908057231	767,572591144538
1081,29398066155	536,464828028813	402,763422313251	634,495461136864
828,036588719236	696,853120075330	292,922884480898	428,672047377847
935,667239303783	252,122246114052	457,885436266835	1155,68914469952
1055,54648567778	79,6101711651890	470,369159710795	1121,60420990835
909,208551188298	411,183222855275	203,771861468542	706,949215939185
956,397663479538	388,422423218610	591,997685002800	1298,15428389786
732,772457099315	423,582212631665	93,0254052197276	798,204990540328
471,971862647901	767,490540557002	278,556378722550	637,560846985421
1070,14144466975	586,184763249936	410,053294542704	581,759117225813
617,151588497669	626,858212628527	510,745379355813	1172,66168570602
620,070266186902	502,773452885388	175,454070854425	855,100772695770
955,267022744649	748,845114124181	411,489034398429	375,034513240951
1101,82301410745	554,983145820674	426,753661619007	630,034643950024
929,571881671592	489,150332032877	647,182668652481	1353,68437883480
1213,25653456598	190,904284781854	532,702215781621	1044,12527200198
220,244102402313	922,047031630803	488,908178156997	838,943650045904
1164,16916634124	527,686173938338	475,264372042132	700,070654852308
758,340587497978	497,660622136199	503,604230842286	1201,28268996213
1191,76491001777	265,000736350935	493,358770816865	955,275470127421
722,295475640539	899,940894438038	431,178656162565	314,103863194722
32,8973487471583	1084,81959326568	674,530292008504	980,470278935063
247,832901516935	888,361382536760	535,633822168151	1002,40120262932
1014,88274614127	584,273543109513	362,115969532847	556,714550779373
1007,28752787174	165,618423448906	346,085672573407	953,406632258465
305,552841279645	812,022926418889	435,896254495279	919,247468625419
1132,79735136472	90,6601492274100	477,362356581425	1054,37720780675
561,340029143716	982,250540797112	485,206265098067	439,365667534058
833,840325743159	822,906687918188	402,097926273962	306,633891594235
895,463386191028	683,962655084112	326,938581886187	433,179275555911
1141,88234228499	442,272977779474	439,581376227012	759,481121887430
572,733119803478	864,376336822889	367,869225226466	464,265827451242
135,330572183768	981,811310632232	580,562846309198	947,881313637505
116,360894093095	1001,10724159573	601,243586263745	961,476001044551
747,862281226914	396,279787863930	347,274635830768	1052,55846130570
559,857796799824	988,249929028835	491,088373334469	440,462017124370
969,950408791921	429,199730295332	633,682243577849	1340,46828986614
603,379046779535	798,615633030045	304,421709987392	477,352438197079
785,458581061732	355,607060603625	347,553713716446	1054,65335225507
613,327713711822	516,901602440622	315,249862845956	992,628793753402
1287,65593163078	494,039334262502	584,130985041533	847,359321709105
548,940323074505	568,275311834531	260,226833514197	906,443577947337
1035,15913007266	208,076593806606	350,168254759391	911,944618828379
157,887987897750	1038,76030446194	591,236856005194	843,413200886868
491,360018258903	669,100883403973	430,194622103921	1049,47147655615
831,400850098298	443,095633686513	126,674680991747	691,786419523766
1038,30669824288	182,932538871006	521,634197384926	1201,39751163872
693,261732942159	623,975599053612	143,963323428635	566,675737852232
926,858864144861	258,731408945287	250,568761060717	870,155684810545
719,760402989759	753,335163156813	289,659432085313	423,779719672392
375,982212085062	763,937537985633	452,706959811563	1004,33707237535
663,865387780638	799,420461498030	317,530685378174	425,772520308683
755,690430689456	966,112614321581	501,772848949289	256,040855251632
